Title,FullText,Author,Url,Date
[SALAH] Ikan Lele Penyebab Gagal Ginjal," Akun Twitter (X) “blue_berets7” pada Senin (19/5/2025) mengunggahvideo[arsip]yang berisi narasi: Buat kalian yang suka makan lele, hati-hati nih. Jadi BPJS tuh baru mengumumkan nih kalau mereka tuh membayar tagihan untuk kasus atau pasien gagal ginjal sebanyak Rp11 triliun. Dan dari sekian banyak kasus gagal ginjal, ikan lele ikut berkontribusi nih sebagai penyebab dari munculnya kasus gagal ginjal itu sendiri. Kira-kira kenapa tuh kok bisa ikan lele berkontribusi terhadap penyebab dari gagal ginjal? Jadi, Kementerian Pertanian itu menemukan hampir 100% ikan lele itu sudah diinjeksikan atau disuntikan dengan obat-obatan antibiotik. Untuk antibiotik yang banyak digunakan untuk ikan lele itu adalah yang oksitetrasiklin dan kloramfenikol. Nah, residu dari antibiotik pada ikan lele tadi itu punya potensi menyebabkan masalah serius pada manusia. Jadi, kalau kalian masih mau nggak nih makan? Per Senin (26/5/2025) video itu sudah dilihat lebih dari seribu kali, disukai 67 kali, dibagikan ulang lebih dari 28 kali dan menuai 10 komentar. Pemeriksaan Fakta Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri kebenaran klaim dengan memasukkan kata kunci “ikan lele penyebab gagal ginjal” ke mesin pencari Google. Hasilnya ditemukan informasi dari laman beritaRumah Sakit Pusat Pertaminadengan judul artikel “Benarkah Ikan Lele Suntik Antibiotik Bisa Sebabkan Gagal Ginjal?” yang diunggah pada Kamis (27/3/2025). Melansir dariSwarajombang.com, Direktur Utama BPJS Kesehatan, Prof. Ali Ghufron Mukti, menyoroti temuan Kementerian Pertanian mengenai penggunaan antibiotik pada ikan lele dan pewarna buatan pada buah-buahan, yang dapat berpotensi merusak ginjal. Ghufron mengingatkan masyarakat AGAR lebih memperhatikan pola makan dan minum mereka, serta mengontrol riwayat penyakit yang dapat meningkatkan risiko gagal ginjal, seperti diabetes dan hipertensi. Kesimpulan Unggahan berisi narasi “ikan lele penyebab gagal ginjal” merupakan merupakan konten yang menyesatkan (misleading content). (Ditulis oleh Yudho Ardi)",Tim Kalimasada,https://turnbackhoax.id/2025/05/26/salah-ikan-lele-penyebab-gagal-ginjal/,"May 26, 2025"
[PENIPUAN] Tautan Rekrutmen JNE Express,"Akun Facebook “Loker Indonesia 2025” pada Sabtu (12/4/2025) mengunggahtautan[arsip] disertai narasi: “Lowongan kerja JNE EXPRESS Terbuka untuk seluruh cabang di Indonesia.. Untuk melakukan pendaftaran kerja silakan masuk ke link yang ada dibawah Hingga Sabtu (24/5/2025), unggahan mendapat 171 tanda suka dan 19 komentar. Pemeriksaan Fakta Tim Pemeriksa Fakta Mafindo (TurnBackHoax) melakukan penelusuran melalui mesin pencari Google dengan memasukkan kata kunci “lowongan kerja JNE Express tahun 2025”. Penelusuran teratas mengarah ke unggahan akun X resmi JNE Express “JNE_ID”. Isinya berupa imbauan perusahaan kepada masyarakat untuk berhati-hati terhadap informasi hoaks dan pihak yang mengatasnamakan JNE. “Segala informasi tentang JNE bisa lihat di socmed JNE atau dihttp://jne.co.id” cuit perusahaan pada Juni 2020. TurnBackHoax kemudian mengakses tautan dalam unggahan akun Facebook “Loker Indonesia 2025. Tautan mengarah ke laman tak resmi yang meminta pengisian data pribadi berupa: Kesimpulan Unggahan berisi tautan “rekrutmen JNE Express” yang mengarah ke laman tak resmi merupakan konten tiruan (impostor content).",Bentang Febrylian,https://turnbackhoax.id/2025/05/24/penipuan-tautan-rekrutmen-jne-express/,"May 24, 2025"
[SALAH] TNI Membunuh 1.200 Tentara Israel,"Beredarvideo[arsip] dari akun Facebook “Andik L” pada Sabtu (17/5/2025) yang menampilkan seorang presenter perempuan dengan narasi: Israel Pupus Harapan Hampir Seribu Tentara Lenyap dalam Tragedi Gaza Selatan TNI membunuh 1200 tentara israel dalam 24 jam dibantu rusia Sejak diunggah Sabtu (17/5/2025), video itu disukai 557 kali, menuai 41 komentar dan dibagikan ulang oleh 39 pengguna Facebook lainnya per Jumat (23/5/2025). Pemeriksaan Fakta Disadur dari artikel Cek Faktakompas.com. Setelah dilakukan penelusuran, narasi yang mengklaim TNI membunuh ribuan tentara Israel mencatut video berita yang diunggah oleh kanal YouTubeSerambinewsberjudul “Israel Pupus Harapan, Hampir Seribu Tentara Lenyap dalam Tragedi Gaza Selatan” yang tayang Senin (5/5/2025). Video tersebut melaporkan pernyataan dari militer Israel pada Minggu (4/5/2025) mengenai kematian perwira mereka dalam pertempuran di Gaza Selatan. Perwira tersebut meliputi Kapten Noam Ravid (23) dari Sha’arei Tikva, seorang perwira di unit Yahalom dan Sersan Staf Yaly Seror (20) dari Omer, seorang prajurit dalam unit tersebut. Selama operasi yang dilakukan Brigade Golani di kawasan Jenina, Rafah, sebuah terowongan ditemukan di dalam sebuah gedung selama pencarian dan pengepungan di daerah itu. Para pejuang Yahalom yang dilatih dalam operasi bawah tanah, mereka dipanggil ke lokasi kejadian. Selama inspeksi terowongan, sebuah perangkat peledak yang kuat meledak. Ravid dan Seror tewas, dua prajurit lainnya mengalami luka serius dan sedang. Pemberitaan Serambinews itu tidak mengungkapkan peran TNI atau militer Rusia sebagai faktor yang menyebabkan kematian ribuan tentara Israel. Kesimpulan Kesimpulan Video berisi klaim “TNI membunuh 1.200 Tentara Israel” merupakan konten yang menyesatkan (misleading content). (Ditulis oleh Pekik Jalu Utomo)",Tim Kalimasada,https://turnbackhoax.id/2025/05/23/salah-tni-membunuh-1-200-tentara-israel/,"May 23, 2025"
[PENIPUAN] Gibran Bagi-Bagi Uang untuk Bayar Utang hingga Modal Usaha,"Akun Facebook “Bantuan Give Away Terkini 2025” pada Selasa (13/5/2025) membagikanvideo[arsip], isinya memperlihatkan Gibran Rakabuming mengatakan dirinya bakal memberi hadiah senilai Rp25 juta. Berikut narasi yang diucapkan dalam video: “Siapa saja yang masih mempunyai utang bank, utang rentenir atau utang riba, untuk modal usaha, tolong jawab dengan jujur. Saya akan bantu asal jangan untuk foya-foya” Pengunggah dalam takarir menyertakan narasi: “AYO IKUT GIVE AWAY nya HIBURAN HADIAH RP.25.000.000💵 SYARAT DAN KETENTUAN: 1. SUKA & BAGIKAN POSTINGAN INI 2. SILAHKAN KLIK MASSENJER DI BAWAH INI Silahkan klik gambar massenjer di bawah vidio ini kk.” Hingga Jumat (23/5/2025) unggahan tersebut telah disukai 300-an pengguna dan menuai lebih dari 100 komentar. Pemeriksaan Fakta Tim Pemeriksa Fakta Mafindo (TurnBackHoax) mengamati gerak bibir Gibran dalam video. Terlihat beberapa momen gerakan tersebut tidak sesuai dengan ucapan yang terdengar. TurnBackHoax lalu mengunduh video tersebut dan mengunggahnya ke alat pendeteksi AI Hive Moderation.Hasilnya,diketahui kalau audio dalam video tersebut merupakan rekayasa AI, kemungkinan atau probabilitasnya mencapai 69,4 persen. TurnBackHoax juga menelusuri asal-usul video menggunakan Google Lens.Hasilnya, video tersebut identik dengan unggahan akun TikTok “littlejoks” [arsip] yang beredar sejak November 2024. Dalam video itu, gerakan bibir dan tangan Gibran terlihat serupa dengan tayangan yang diunggah akun Facebook “Bantuan Give Away Terkini 2025”. Dalam rekaman aslinya, Gibran hanya menyampaikan permintaan maaf karena datang terlambat ke sebuah acara. Tidak ada pernyataan tentang pembagian giveaway sebesar Rp25 juta. Kesimpulan Unggahan video berisi klaim “Gibran bagi-bagi uang untuk bayar utang hingga modal usaha” merupakan konten tiruan (impostor content). (Ditulis oleh Moch. Marcellodiansyah)",Pemeriksa Fakta Junior,https://turnbackhoax.id/2025/05/23/penipuan-gibran-bagi-bagi-uang-untuk-bayar-utang-hingga-modal-usaha/,"May 23, 2025"
"[SALAH] Vaksin mRNA, TBC, dan Malaria Disebarkan Lewat Udara","Akun Facebook “Jefri Papahnya Aqiela” pada Kamis (8/5/2025) membagikanfoto[arsip] berisi narasi: “Berita Terkini: Inisiatif Kesejahteraan Global Diluncurkan. Pengiriman Vaksin mRNA melalui Udara Telah Dimulai! Dengan bangga melindungi Anda dari virus masa depan, hari ini. Pilot Chemtrail merasa terhormat dapat menghadirkan masa depan kesehatan publik langsung kepada Anda tanpa perlu membuat janji temu dan tanpa perlu persetujuan. Bernapaslah dalam-dalam dan percayalah pada prosesnya. Efek samping bersifat rahasia. Kebebasan bersifat opsional. Kepatuhan wajib.” Pengunggah menambahkan takarir: “Buat masyarakat publik umum, vaksin mRNA TBC dan malaria nya bukan dari suntikkan, tapi dari langit lebih praktis, hemat biaya dan juga waktu, Jadi ga usah heran nanti banyak yang mengalami gejala demam, pilek dan batuk batuk kayak orang bengek, TBC atau ISPA karena anda divaksin langsung secara massal dari langit, Jadi ujicoba vaksin itu cuman kamuflase semata dan untuk kalangan nakes yang diprioritaskan saja, sedangkan masyarakat umum dapat vaksin nya gratis langsung dikirim kan dari langit,” Hingga Jumat (23/5/2025) unggahan tersebut telah disukai oleh 70-an pengguna dan menuai 30 komentar Pemeriksaan Fakta Disadur dari artikel Periksa Faktakompas.com. Narasi itu merupakan teori konspirasi chemtrail. MenurutProfesor David Keith dari Universitas Harvard, chemtrail adalah teori konspirasi yang meyakini bahwa pemerintah atau pihak lain terlibat dalam program rahasia untuk menyebarkan bahan kimia beracun ke atmosfer menggunakan pesawat terbang. Para penganut teori konspirasi ini menyebut keberadaan chemtrail dapat dibuktikan dengan adanya jejak putih di langit yang muncul usai pesawat terbang melintas. Mereka meyakini jejak putih itu mengandung bahan kimia beracun yang digunakan untuk berbagai kepentingan, seperti: Sejumlah pakar penerbangan telah membantah klaim yang menyebut jejak putih yang muncul di langit usai pesawat melintas adalah chemtrail. Kepala Dinas Penerbangan TNI Angkatan Udara (Kadispen AU) Marsma TNI Indan Gilang Buldansyah mengatakan jejak atau asap putih seperti awan yang terlihat di langit setelah pesawat terbang melintas adalah hal yang biasa. “Ini merupakan hasil dari pengembunan udara dengan kadar air tinggi yang bergesekan dengan mesin pesawat. Ada juga yang menyebutnya dengan vapor trails tapi jika bentuknya mulai berpendar atau melebar seperti awan biasa juga disebut dengan aviaticus cloud,” ujar Indan, seperti diberitakankompas.compada Juli 2021. Masih dari pemberitaan yang sama, Cheppy Hakim—pengamat penerbangan yang juga mantan KSAU—menerangkan fenomena ekor pesawat yang meninggalkan jejak asap terjadi karena adanya proses kondensasi. Kesimpulan Unggahan berisi klaim “vaksin mRNA, TBC, dan malaria disebarkan lewat udara” merupakan konten palsu (fabricated content). (Ditulis oleh Moch. Marcellodiansyah)",Pemeriksa Fakta Junior,https://turnbackhoax.id/2025/05/23/salah-vaksin-mrna-tbc-dan-malaria-disebarkan-lewat-udara/,"May 23, 2025"
[SALAH] Juru Bicara OPM Menyatakan Menyerah,"Beredarvideo[arsip] dari akun Facebook “Ali Mochtar” pada Senin (28/4/2025) yang menampilkan juru bicara Tentara Pembebasan Nasional Papua Barat Organisasi Papua Merdeka (TPNPB-OPM) Sebby Sambom dengan narasi: Breaking news Petinggi OPM Papua memberikan pernyataan resmi bahwa OPM akan menghentikan perlawanan dan menyerah Demi masa depan Papua yang lebih baik Sejak diunggah Senin (28/4/2025), video itu telah ditonton 149 kali, disukai oleh 2 pengguna Facebook lainnya dan menuai 1 komentar per Jumat (23/5/2025). Pemeriksaan Fakta Disadur dari artikel Cek Faktakompas.com. Tim pemeriksa fakta kompas.com menelusuri kebenaran klaim menggunakan teknik reverse image search. Hasilnya ditemukan video yang mirip dengan klaim tersebut dari kanal YoutubeWPLO-West Papuaberjudul “Himbauan KOMNAS TPNPB untuk Perayaan HUT Kemerdekaan West Papua 1 Desember 2023” yang tayang Rabu (29/11/2023. Dalam video aslinya, Sebby mengungkapkan bahwa tanggal 1 Desember 1961 adalah saat ketika embrio negara Papua Barat diumumkan. Dia menyatakan pada waktu itu Papua Barat telah membentuk kabinet pemerintahan dan lagu kebangsaan. Sebby mengajak masyarakat Papua Barat untuk merayakan kelahiran embrio negara Papua Barat setiap 1 Desember. Dalam video, tidak ada pernyataan Sebby yang menyatakan TPNPB-OPM telah menyerah dan menghentikan perlawanan. Situasi di Papua masih belum kondusif akibat perseteruan bersenjata antara TNI dan OPM. Kekerasan bersenjata ini juga menyebabkan masyarakat sipil menjadi korban. Kesimpulan Video berisi klaim “juru bicara OPM menyatakan menyerah” merupakan konteks yang salah (false context). (Ditulis oleh Pekik Jalu Utomo)",Tim Kalimasada,https://turnbackhoax.id/2025/05/23/salah-juru-bicara-opm-menyatakan-menyerah/,"May 23, 2025"
[PENIPUAN] Ada Bantuan Tunai untuk TKI dari BPJS Kesehatan,"Akun Facebook “Muhammad Akbar Ginanjar” pada Senin (12/5/2025) membagikan sejumlahfoto[arsip] disertai narasi: “INFO RESMI PROGRAM BANTUAN BPJS 2025 PEMERINTAH RI.MENGELUARKAN DANA BANTUAN BPJS 𝗥𝗽.𝟭𝟮𝟱.𝟬𝟬𝟬.𝟬𝟬𝟬 UNTUK PARA TKI/TKW DI SELURUH LUAR NEGERI *KEGUNAAN DANA BANTUAN BPJS* 1.BIAYA BEROBAT 2.BIAYA SEKOLAH 3.MODAL USAHA 4.MEMBANGUN RUMAH PENANGGUNG JAWAB 𝗗𝗿𝘀.𝗠𝘂𝗵.𝗕𝗮𝗸𝗿𝗶.𝗠𝘀𝗶 ————————————– BPJS KESEHATAN JAKARTA PUSAT untuk menerima dana bantuan anda 𝗖𝗲𝗸 𝗧𝘂𝗻𝗮𝗶 𝗥𝗽.𝟭𝟮𝟱.𝟬𝟬𝟬.𝟬𝟬𝟬 ketik *( B2257JS )* kirim ke Messenger” Per Jumat (23/5/2025), konten tersebut telah mendapat 43 emoji reaksi serta 9 komentar. Pemeriksaan Fakta Disadur dari artikel Cek Faktakompas.com Tim Cek Fakta Kompas.com menghubungi BPJS Kesehatan untuk mengonfirmasi kebenaran informasi bantuan dana yang beredar di Facebook. Kepala Humas BPJS Kesehatan Rizzky Anugerah mengatakan informasi itu hoaks dan merupakan modus penipuan. “Tidak ada bantuan dan program seperti hal tersebut. Masyarakat agar berhati-hati terhadap penipuan mengatasnamakan BPJS Kesehatan,” kata Rizzky saat dihubungi Kompas.com, Jumat (4/20/2024). Ia menyarankan masyarakat untuk menghubungi saluran komunikasi resmi BPJS Kesehatan apabila memiliki pertanyaan atau keluhan. Saluran komunikasi tersebut antara lain: Kesimpulan Unggahan berisi klaim “ada bantuan tunai untuk TKI dari BPJS Kesehatan” merupakan konten tiruan (impostor content). (Ditulis oleh ‘Ainayya)",Pemeriksa Fakta Junior,https://turnbackhoax.id/2025/05/23/penipuan-ada-bantuan-tunai-untuk-tki-dari-bpjs-kesehatan/,"May 23, 2025"
[SALAH] Dokumentasi “Pawai People Power”,"Pada Kamis (8/5/2025) beredarunggahandi X (arsip cadangan) oleh akun @mardigu024 yang membagikan sebuah video yang berisi narasi: “KETIKA GETIH SUNDA BERSATU TUNGGU YG AKAN TERJADI ?” disertai narasi berikut dalam unggahannya: “Jangan remehkan people power” Per tangkapan layar dibuat pada Senin (19/5/2025) unggahan tersebut telah dilihat 314.9 ribu kali, mendapatkan 254 jawaban, dibagikan ulang 608 kali, dan disukai oleh 2.1 ribu pengguna X lainnya. Pemeriksaan Fakta Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri kebenaran klaim berdasarkan laporan melaluimentionoleh pengikut (follower) akun MAFINDO yang menyebutkan di laporan bahwa video yang dibagikan sebenarnya adalah acara Seba Baduy 2025. Berdasarkan petunjuk dari laporan tersebut, menggunakan Google Videos dengan kata kunci (keyword) “seba baduy 2025” ditemukan unggahan-unggahan di berbagai platform media sosial. Pencarian juga dilakukan di platform media sosial TikTok menggunakan kata kunci yang sama, hasilnya terdapat unggahan oleh 2 akun dengan waktu unggahan yang mendahului unggahan oleh @mardigu24 di X yaitu akun @visitbanten.iddan akun @tonikmartin. Selain itu, menggunakan fitur pencarian di YouTube dengan kata kunci yang sama menghasilkan beberapa unggahan yang berkaitan, salah satunya oleh akun Lebak Unique Official yang meskipun direkam dari sudut yang berbeda tetapi mengkoroborasi mendukung sumber di atas. Kesimpulan Unggahan tersebut masuk ke kategori konten yang menyesatkan (misleading content), faktanya video yang dibagikan adalah kedatangan rombongan Baduy di acara Seba Baduy 2025.",Aribowo Sasmito,https://turnbackhoax.id/2025/05/22/salah-pawai-people-power/,"May 22, 2025"
[SALAH] Dedi Mulyadi: Hanya Kaum Radikal yang Meragukan Ijazah Pak Jokowi,"Pada Minggu (4/5/2025) beredarunggahandi X (arsip cadangan) dari akun bernama “carukwaluyo” yang membagikan gambar tangkapan layar artikel oleh TEMPO dengan judul: “Dedi Mulyadi: Hanya Kaum Radikal Yang Meragukan Ijazah Pak Jokowi, Tangkap Dan Penjarakan Orang Orang Yang Menebar Fitnah Kepada Presiden Ke-7 Indonesia.” disertai narasi: “Maaf ijin share,tokoh fenomena ini !!” di unggahan. Per tangkapan layar dibuat pada Senin (19/5/2025) unggahan tersebut telah dilihat 4.929 ribu kali, mendapatkan 9 jawaban, dibagikan ulang 7 kali, dan disukai oleh 14 pengguna X lainnya. Pemeriksaan Fakta Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri kebenaran klaim dengan mengambil tangkapan layar (screenshot) secara parsial (sebagian) fokus ke bagian foto Dedi Mulyadi dan mengabaikan bagian tangkapan layar yang lainnya. Menggunakan perkakas(tools)pencarian foto Google Lens hasilnya ditemukan foto Dedi Mulyadi yang dibagikan di unggahan tersebut digunakan di berbagai artikel berbagai media, salah satunya adalah yang dipublikasikan oleh MSN di artikel berjudul “Dedi Mulyadi Akan Jadikan Vasektomi sebagai Syarat Terima Bansos” terbitan Selasa (29/4/2025). Artikel publikasi MSN tersebut mengarahkan ke artikel olehTEMPO.COyang terbit di hari, tanggal dan judul yang sama. Selain itu, menggunakan perkakas pencarian gambar Google Image dengan kata kunci (keyword) “dedi mulyadi vasektomi bansos” ditemukan artikel-artikel yang memuat foto yang meskipun diambil dari sudut yang berbeda tetapi mengkoroborasi mendukung artikel olehTEMPO.COkarena menampilkan aspek-aspek yang memperlihatkan bahwa foto diambil di kesempatan yang sama, salah satunya unggahan oleh Liputan6 pada Rabu (30/4/2025) di YouTube berjudul “Dedi Mulyadi Usulkan Vasektomi sebagai Syarat Bansos | Liputan6”. Selain terlihat di videonya, di unggahan ini terlihat juga di gambar pratinjau (thumbnail) yang digunakan. Kesimpulan Unggahan tersebut masuk ke kategori konten yang dimanipulasi (manipulated content), faktanya judul artikel yang benar adalah Dedi Mulyadi Akan Jadikan Vasektomi sebagai Syarat Terima Bansos”.",Aribowo Sasmito,https://turnbackhoax.id/2025/05/21/salah-dedi-mulyadi-hanya-kaum-radikal-yang-meragukan-ijazah-pak-jokowi/,"May 21, 2025"
[SALAH] Dokumentasi “TKW Ditemukan Hidup dalam Peti Es di Vietnam”,"Akun Facebook “Bahlul Majnun” pada Selasa (13/5/2025) membagikanfotowanita sedang terbaring [arsip] disertai takarir: “TKW Ditemukan Hidup di Dalam Peti Es TKW asal Jember ditemukan masih hidup di dalam peti es batu di Vietnam. Videonya beredar dan ramai di media sosial. TKW itu bernama Sri Wahyuni ditemukan petugas Bea cukai Pelabuhan Hifong Vietnam. Peti disebutkan dari Kamboja. Peti dibungkus lapisan plastik dan baja tipis. Petugas awalnya menduga peti untuk menyelundupkan organ tubuh atau bahkan jazad. Namun ketika dibuka petugas terkejut karena mendapati seorang perempuan masih hidup. Perempuan itu perlahan membuka mata dan tersenyum. Petugas langsung mengevakuasi ke RS. Kini masih dirawat di RS. Disnaker Jember segera menurunkan tim mendampingi keluarga. Disnaker menduga korban berangkat ke luar negeri nonprosedural. Info detik, viva.” Hingga Rabu (21/5/2025) unggahan tersebut telah disukai oleh 100-an pengguna dan menuai 40-an komentar Pemeriksaan Fakta Disadur dari artikel Periksa Faktatirto.id. Tirto melakukan penelusuran menggunakan bantuan reverse image search. Diketahui, foto yang digunakan dalam unggahan tersebut diketahui diambil dari video yang tayang di kanal YouTube “BERKISAH“. Video itu menyajikan cerita fiktif yang menggunakan gambar dan audio hasil produksi kecerdasan buatan (AI). Penjelasan di bagian deskripsi kanal menyebutkan bahwa kisah-kisah yang ditampilkan bukan diambil dari peristiwa nyata, melainkan hasil rekaan. Akun juga mencantumkan peringatan agar penonton tidak menganggap cerita-cerita itu sebagai kejadian sungguhan. Narasi yang beredar di Facebook itu menyalin isi video dari kanal tersebut. Klaim tentang TKW asal Jember dalam peti es adalah adaptasi dari konten hiburan, bukan laporan faktual. Balai Pelayanan Pelindungan Pekerja Migran Indonesia (BP3MI) Jawa Timur, melalui Kepala BP3MI Gimbar Ombai Helawarnana, menegaskan pihaknya tidak pernah menerima informasi maupun laporan resmi terkait peristiwa tersebut. BP3MI telah berkoordinasi dengan Kementerian Luar Negeri serta Kedutaan Besar Republik Indonesia (KBRI) di Vietnam dan Kamboja, dan memastikan informasi itu tidak benar. “Hingga saat ini baik KBRI Hanoi maupun KBRI Phnom Penh tidak pernah mendengar, menangani atau menerima laporan terkait kasus itu. Jadi berita PMI asal Jember yang sedang viral itu fiktif ya,” ujarnya, sebagaimana dilaporkan detikJatim, Selasa (13/5/2025). Kesimpulan Unggahan berupa dokumentasi berisi klaim “TKW ditemukan hidup dalam peti es di Vietnam” merupakan konten palsu (fabricated content). (Ditulis oleh Moch. Marcellodiansyah)",Pemeriksa Fakta Junior,https://turnbackhoax.id/2025/05/21/salah-dokumentasi-tkw-ditemukan-hidup-dalam-peti-es-di-vietnam/,"May 21, 2025"
